2026-05-02 12:00:12.711804 | MouseDrag | 945, 441
2026-05-02 12:00:12.719925 | MouseDrag | 948, 443
2026-05-02 12:00:12.727790 | MouseDrag | 950, 444
2026-05-02 12:00:12.735849 | MouseDrag | 957, 446
2026-05-02 12:00:12.743784 | MouseDrag | 964, 448
2026-05-02 12:00:12.752183 | MouseDrag | 970, 453
2026-05-02 12:00:12.760129 | MouseDrag | 977, 458
2026-05-02 12:00:12.768912 | MouseDrag | 986, 463
2026-05-02 12:00:12.775832 | MouseDrag | 994, 470
2026-05-02 12:00:12.783803 | MouseDrag | 1000, 473
2026-05-02 12:00:12.792872 | MouseDrag | 1007, 478
2026-05-02 12:00:12.799979 | MouseDrag | 1013, 483
2026-05-02 12:00:12.807815 | MouseDrag | 1021, 489
2026-05-02 12:00:12.816760 | MouseDrag | 1029, 494
2026-05-02 12:00:12.823934 | MouseDrag | 1036, 499
2026-05-02 12:00:12.831794 | MouseDrag | 1044, 507
2026-05-02 12:00:12.840828 | MouseDrag | 1054, 511
2026-05-02 12:00:12.847815 | MouseDrag | 1060, 516
2026-05-02 12:00:12.855888 | MouseDrag | 1069, 521
2026-05-02 12:00:12.864871 | MouseDrag | 1077, 527
2026-05-02 12:00:12.871840 | MouseDrag | 1086, 533
2026-05-02 12:00:12.879795 | MouseDrag | 1092, 537
2026-05-02 12:00:12.888783 | MouseDrag | 1098, 542
2026-05-02 12:00:12.895772 | MouseDrag | 1104, 546
2026-05-02 12:00:12.903865 | MouseDrag | 1107, 547
2026-05-02 12:00:12.912832 | MouseDrag | 1112, 549
2026-05-02 12:00:12.919891 | MouseDrag | 1115, 551
2026-05-02 12:00:12.927891 | MouseDrag | 1119, 553
2026-05-02 12:00:12.937006 | MouseDrag | 1119, 553
2026-05-02 12:00:12.943861 | MouseDrag | 1122, 553
2026-05-02 12:00:13.040001 | MouseClicked | Button.left
2026-05-02 12:00:13.063798 | MouseMovement | 1123, 553
2026-05-02 12:00:13.077870 | MouseMovement | 1123, 553
2026-05-02 12:00:13.086852 | MouseMovement | 1125, 553
2026-05-02 12:00:13.094907 | MouseMovement | 1128, 550
2026-05-02 12:00:13.101960 | MouseMovement | 1131, 544
2026-05-02 12:00:13.110884 | MouseMovement | 1133, 529
2026-05-02 12:00:13.118861 | MouseMovement | 1133, 525
2026-05-02 12:00:13.125826 | MouseMovement | 1134, 521
2026-05-02 12:00:13.134862 | MouseMovement | 1137, 512
2026-05-02 12:00:13.142965 | MouseMovement | 1140, 505
2026-05-02 12:00:13.149786 | MouseMovement | 1141, 498
2026-05-02 12:00:13.158858 | MouseMovement | 1143, 491
2026-05-02 12:00:13.166772 | MouseMovement | 1145, 484
2026-05-02 12:00:13.173804 | MouseMovement | 1146, 480
2026-05-02 12:00:13.182852 | MouseMovement | 1146, 476
2026-05-02 12:00:13.190938 | MouseMovement | 1147, 472
2026-05-02 12:00:13.197829 | MouseMovement | 1147, 470
2026-05-02 12:00:13.206927 | MouseMovement | 1148, 468
2026-05-02 12:00:13.214898 | MouseMovement | 1148, 466
2026-05-02 12:00:13.221985 | MouseMovement | 1148, 465
2026-05-02 12:00:13.230998 | MouseMovement | 1148, 463
2026-05-02 12:00:13.239010 | MouseMovement | 1148, 463
2026-05-02 12:00:13.246067 | MouseMovement | 1148, 461
2026-05-02 12:00:13.254945 | MouseMovement | 1148, 460
2026-05-02 12:00:13.270085 | MouseMovement | 1148, 460
2026-05-02 12:00:13.279380 | MouseMovement | 1148, 459
2026-05-02 12:00:13.294457 | MouseMovement | 1148, 458
2026-05-02 12:00:13.303524 | MouseClicked | Button.right
2026-05-02 12:00:13.339015 | MouseDrag | 1148, 458
2026-05-02 12:00:13.362410 | MouseDrag | 1148, 458
2026-05-02 12:00:13.366180 | MouseDrag | 1146, 458
2026-05-02 12:00:13.374117 | MouseDrag | 1145, 458
2026-05-02 12:00:13.383365 | MouseDrag | 1143, 458
2026-05-02 12:00:13.390433 | MouseDrag | 1141, 458
2026-05-02 12:00:13.398183 | MouseDrag | 1133, 458
2026-05-02 12:00:13.407151 | MouseDrag | 1127, 459
2026-05-02 12:00:13.414192 | MouseDrag | 1115, 463
2026-05-02 12:00:13.421956 | MouseDrag | 1101, 469
2026-05-02 12:00:13.431149 | MouseDrag | 1079, 475
2026-05-02 12:00:13.438067 | MouseDrag | 1053, 488
2026-05-02 12:00:13.446009 | MouseDrag | 1026, 495
2026-05-02 12:00:13.455029 | MouseDrag | 1002, 504
2026-05-02 12:00:13.462029 | MouseDrag | 974, 513
2026-05-02 12:00:13.470524 | MouseDrag | 949, 522
2026-05-02 12:00:13.479465 | MouseDrag | 931, 530
2026-05-02 12:00:13.486143 | MouseDrag | 913, 536
2026-05-02 12:00:13.494076 | MouseDrag | 899, 541
2026-05-02 12:00:13.503159 | MouseDrag | 884, 545
2026-05-02 12:00:13.510066 | MouseDrag | 872, 551
2026-05-02 12:00:13.518306 | MouseDrag | 865, 553
2026-05-02 12:00:13.527254 | MouseDrag | 856, 556
2026-05-02 12:00:13.534098 | MouseDrag | 849, 560
2026-05-02 12:00:13.542106 | MouseDrag | 842, 561
2026-05-02 12:00:13.551451 | MouseDrag | 836, 563
2026-05-02 12:00:13.558189 | MouseDrag | 829, 565
2026-05-02 12:00:13.566269 | MouseDrag | 823, 568
2026-05-02 12:00:13.575138 | MouseDrag | 818, 569
2026-05-02 12:00:13.582109 | MouseDrag | 815, 570
2026-05-02 12:00:13.590014 | MouseDrag | 812, 571
2026-05-02 12:00:13.599223 | MouseDrag | 811, 571
2026-05-02 12:00:13.605992 | MouseDrag | 810, 572
2026-05-02 12:00:13.614071 | MouseDrag | 809, 573
2026-05-02 12:00:13.623063 | MouseDrag | 808, 573
2026-05-02 12:00:13.652485 | MouseClicked | Button.right
2026-05-02 12:00:13.706812 | MouseMovement | 808, 574
2026-05-02 12:00:13.718299 | MouseMovement | 808, 574
2026-05-02 12:00:13.725865 | MouseMovement | 809, 574
2026-05-02 12:00:13.732859 | MouseMovement | 810, 574
2026-05-02 12:00:13.741858 | MouseMovement | 811, 574
2026-05-02 12:00:13.756937 | MouseMovement | 813, 574
2026-05-02 12:00:13.765819 | MouseMovement | 813, 574
2026-05-02 12:00:13.773943 | MouseMovement | 815, 575
2026-05-02 12:00:13.780877 | MouseMovement | 817, 575
2026-05-02 12:00:13.789793 | MouseMovement | 818, 575
2026-05-02 12:00:13.797844 | MouseMovement | 819, 575
2026-05-02 12:00:13.804819 | MouseMovement | 820, 575
2026-05-02 12:00:13.813784 | MouseMovement | 820, 575
2026-05-02 12:00:13.821801 | MouseMovement | 821, 575
2026-05-02 12:00:13.828749 | MouseMovement | 822, 575
2026-05-02 12:00:13.936814 | MouseMovement | 822, 575
2026-05-02 12:00:13.947782 | MouseMovement | 821, 575
2026-05-02 12:00:13.955789 | MouseMovement | 821, 575
2026-05-02 12:00:13.963757 | MouseMovement | 820, 575
2026-05-02 12:00:13.989083 | MouseMovement | 818, 575
2026-05-02 12:00:13.995799 | MouseMovement | 818, 575
2026-05-02 12:00:14.004157 | MouseMovement | 817, 575
2026-05-02 12:00:14.069828 | MouseMovement | 816, 575
2026-05-02 12:00:14.074766 | MouseMovement | 815, 574
2026-05-02 12:00:14.082814 | MouseMovement | 813, 572
2026-05-02 12:00:14.091864 | MouseMovement | 811, 571
2026-05-02 12:00:14.098909 | MouseMovement | 809, 569
2026-05-02 12:00:14.106967 | MouseMovement | 805, 567
2026-05-02 12:00:14.115823 | MouseMovement | 801, 565
2026-05-02 12:00:14.122799 | MouseMovement | 797, 562
2026-05-02 12:00:14.130804 | MouseMovement | 790, 560
2026-05-02 12:00:14.139806 | MouseMovement | 786, 558
2026-05-02 12:00:14.146861 | MouseMovement | 779, 556
2026-05-02 12:00:14.154822 | MouseMovement | 773, 554
2026-05-02 12:00:14.163849 | MouseMovement | 769, 552
2026-05-02 12:00:14.170890 | MouseMovement | 765, 551
2026-05-02 12:00:14.178905 | MouseMovement | 762, 551
2026-05-02 12:00:14.187959 | MouseMovement | 760, 550
2026-05-02 12:00:14.194857 | MouseMovement | 757, 549
2026-05-02 12:00:14.202836 | MouseMovement | 756, 549
2026-05-02 12:00:14.246826 | MouseMovement | 755, 549
2026-05-02 12:00:14.259608 | MouseMovement | 755, 549
2026-05-02 12:00:14.349797 | MouseMovement | 754, 549
2026-05-02 12:00:14.354515 | MouseMovement | 753, 549
2026-05-02 12:00:14.357063 | MouseClicked | Button.left
2026-05-02 12:00:14.362029 | MouseDrag | 752, 548
2026-05-02 12:00:14.370106 | MouseDrag | 751, 548
2026-05-02 12:00:14.406155 | MouseDrag | 750, 548
2026-05-02 12:00:14.425368 | MouseClicked | Button.left
2026-05-02 12:00:14.455773 | MouseMovement | 750, 548
2026-05-02 12:00:14.456905 | MouseMovement | 749, 548
2026-05-02 12:00:14.474263 | MouseMovement | 748, 548
2026-05-02 12:00:14.481085 | MouseMovement | 747, 548
2026-05-02 12:00:14.498517 | MouseMovement | 747, 548
2026-05-02 12:00:14.569716 | MouseMovement | 746, 548
2026-05-02 12:00:14.584606 | MouseMovement | 745, 547
2026-05-02 12:00:14.626678 | MouseMovement | 745, 547
2026-05-02 12:00:14.717222 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:14.753359 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:14.788428 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:14.839221 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:14.885031 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.328679 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.345720 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.369546 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.386655 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.427920 | MouseScroll | 745, 547; 0, 1
2026-05-02 12:00:15.806325 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.820112 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.832276 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.846228 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.859453 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.875504 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.889882 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:15.914686 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.322631 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.335809 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.347449 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.361089 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.374373 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.392701 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.418578 | MouseScroll | 745, 547; 0, -1
2026-05-02 12:00:16.560833 | MouseMovement | 745, 552
2026-05-02 12:00:16.565792 | MouseMovement | 743, 565
2026-05-02 12:00:16.573649 | MouseMovement | 742, 580
2026-05-02 12:00:16.582452 | MouseMovement | 742, 597
2026-05-02 12:00:16.589163 | MouseMovement | 742, 612
2026-05-02 12:00:16.597086 | MouseMovement | 741, 625
2026-05-02 12:00:16.606172 | MouseMovement | 739, 634
2026-05-02 12:00:16.613229 | MouseMovement | 739, 645
2026-05-02 12:00:16.621237 | MouseMovement | 739, 657
2026-05-02 12:00:16.630323 | MouseMovement | 739, 672
2026-05-02 12:00:16.637000 | MouseMovement | 738, 687
2026-05-02 12:00:16.645340 | MouseMovement | 738, 703
2026-05-02 12:00:16.654109 | MouseMovement | 738, 717
2026-05-02 12:00:16.661140 | MouseMovement | 738, 728
2026-05-02 12:00:16.669262 | MouseMovement | 738, 742
2026-05-02 12:00:16.678439 | MouseMovement | 738, 753
2026-05-02 12:00:16.685273 | MouseMovement | 738, 762
2026-05-02 12:00:16.693693 | MouseMovement | 738, 769
2026-05-02 12:00:16.702606 | MouseMovement | 739, 774
2026-05-02 12:00:16.709156 | MouseMovement | 739, 778
2026-05-02 12:00:16.717244 | MouseMovement | 739, 783
2026-05-02 12:00:16.726331 | MouseMovement | 742, 792
2026-05-02 12:00:16.733375 | MouseMovement | 744, 797
2026-05-02 12:00:16.741403 | MouseMovement | 745, 804
2026-05-02 12:00:16.750326 | MouseMovement | 746, 811
2026-05-02 12:00:16.756989 | MouseMovement | 749, 817
2026-05-02 12:00:16.765038 | MouseMovement | 750, 824
2026-05-02 12:00:16.774046 | MouseMovement | 753, 827
2026-05-02 12:00:16.781100 | MouseMovement | 753, 831
2026-05-02 12:00:16.789044 | MouseMovement | 753, 834
2026-05-02 12:00:16.798198 | MouseMovement | 755, 837
2026-05-02 12:00:16.805180 | MouseMovement | 758, 841
2026-05-02 12:00:16.813135 | MouseMovement | 761, 846
2026-05-02 12:00:16.822139 | MouseMovement | 764, 850
2026-05-02 12:00:16.828988 | MouseMovement | 769, 857
2026-05-02 12:00:16.837343 | MouseMovement | 774, 867
2026-05-02 12:00:16.846412 | MouseMovement | 777, 879
2026-05-02 12:00:16.853029 | MouseMovement | 780, 889
2026-05-02 12:00:16.861264 | MouseMovement | 781, 896
2026-05-02 12:00:16.869939 | MouseMovement | 781, 904
2026-05-02 12:00:16.877163 | MouseMovement | 781, 908
2026-05-02 12:00:16.884996 | MouseMovement | 783, 912
2026-05-02 12:00:16.894275 | MouseMovement | 784, 916
2026-05-02 12:00:16.901130 | MouseMovement | 784, 919
2026-05-02 12:00:16.909360 | MouseMovement | 784, 920
2026-05-02 12:00:16.918406 | MouseMovement | 784, 921
2026-05-02 12:00:16.925319 | MouseMovement | 784, 922
2026-05-02 12:00:16.991814 | MouseMovement | 784, 922
2026-05-02 12:00:17.015939 | MouseMovement | 783, 922
2026-05-02 12:00:17.025913 | MouseClicked | Button.left
2026-05-02 12:00:17.028078 | MouseDrag | 782, 922
2026-05-02 12:00:17.037193 | MouseDrag | 782, 922
2026-05-02 12:00:17.044951 | MouseDrag | 781, 922
2026-05-02 12:00:17.079892 | MouseDrag | 780, 922
2026-05-02 12:00:17.091881 | MouseDrag | 780, 922
2026-05-02 12:00:17.116122 | MouseClicked | Button.left
2026-05-02 12:00:17.130927 | MouseMovement | 779, 922
2026-05-02 12:00:17.139886 | MouseMovement | 778, 923
2026-05-02 12:00:17.147980 | MouseMovement | 778, 923
2026-05-02 12:00:17.154894 | MouseMovement | 777, 923
2026-05-02 12:00:17.190876 | MouseMovement | 777, 924
2026-05-02 12:00:17.195794 | MouseMovement | 776, 924
2026-05-02 12:00:17.543872 | MouseMovement | 776, 924
2026-05-02 12:00:17.694955 | MouseMovement | 776, 923
2026-05-02 12:00:17.717931 | MouseMovement | 776, 923
2026-05-02 12:00:17.731968 | MouseMovement | 776, 922
