USER_ID,SESSION_ID,client timestamp,dt,dx,dy,distance,velocity,acceleration,angle,angle_change,curvature,is_idle,stroke_id,direction_bin,is_pressed,is_released,is_drag,is_overshoot,is_illeggal
1,7,33.399351835250854,0.0029745101928710938,0.0,1.0,1.0,336.18980442449504,113023.58459898022,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,33.403374433517456,0.0040225982666015625,0.0,0.0,0.0,0.0,-83575.286952162,0.0,1.5707963267948966,1570796.3267948967,0,0,4.0,0,0,0,0,0
1,7,33.406370401382446,0.0029959678649902344,0.0,1.0,1.0,333.78195129715107,111410.39101173372,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,33.41037106513977,0.004000663757324219,0.0,1.0,1.0,249.9585220500596,-20952.380487770723,1.5707963267948966,0.0,0.0,0,0,6.0,0,0,0,0,0
1,7,33.413434743881226,0.003063678741455078,0.0,0.0,0.0,0.0,-81587.70652674344,0.0,1.5707963267948966,1570796.3267948967,0,0,4.0,0,0,0,0,0
1,7,33.41636800765991,0.0029332637786865234,0.0,1.0,1.0,340.917174672844,116224.51998691443,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,33.422414779663086,0.006046772003173828,0.0,0.0,0.0,0.0,-56380.027970941104,0.0,1.5707963267948966,1570796.3267948967,0,0,4.0,0,0,0,0,0
1,7,33.42537021636963,0.0029554367065429688,0.0,1.0,1.0,338.3594707970313,114487.13147804707,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,0,6.0,0,0,0,0,0
1,7,33.4374520778656,0.01208186149597168,0.0,0.0,0.0,0.0,-28005.574381882023,0.0,1.5707963267948966,1570796.3267948967,0,0,4.0,0,0,0,0,0
1,7,33.582985162734985,0.14553308486938477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1,0,0,0,0
1,7,34.41474676132202,0.8317615985870361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,0,1,0,0,0
1,7,34.57038950920105,0.15564274787902832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.0,0,0,0,0,0
1,7,34.57440900802612,0.004019498825073242,0.0,1.0,1.0,248.7872353045851,61895.08845049899,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.578447580337524,0.004038572311401367,0.0,0.0,0.0,0.0,-61602.76853338228,0.0,1.5707963267948966,1570796.3267948967,0,1,4.0,0,0,0,0,0
1,7,34.58341193199158,0.004964351654052734,-1.0,1.0,1.4142135623730951,284.87376820265695,57383.88173410224,2.356194490192345,2.356194490192345,1.6660799237129753,0,1,7.0,0,0,0,0,0
1,7,34.58739686012268,0.003984928131103516,0.0,0.0,0.0,0.0,-71487.8057596911,0.0,2.356194490192345,2356194.490192345,0,1,4.0,0,0,0,0,0
1,7,34.58935856819153,0.0019617080688476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.0,0,0,0,0,0
1,7,34.59342694282532,0.0040683746337890625,-1.0,0.0,1.0,245.79840600093766,60416.85639260178,3.141592653589793,3.141592653589793,3.1415895120002815,0,1,0.0,0,0,0,0,0
1,7,34.594351291656494,0.001,0.0,1.0,1.0,1000.0,754201.5939990623,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.59638476371765,0.0020334720611572266,0.0,0.0,0.0,0.0,-491769.72681439796,0.0,1.5707963267948966,1570796.3267948967,0,1,4.0,0,0,0,0,0
1,7,34.598369121551514,0.0019843578338623047,0.0,1.0,1.0,503.94136729544636,253956.90167160396,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.599318981170654,0.001,-1.0,0.0,1.0,1000.0,496058.63270455366,3.141592653589793,1.5707963267948966,1.5707947560001407,0,1,0.0,0,0,0,0,0
1,7,34.600337266922,0.0010182857513427734,0.0,0.0,0.0,0.0,-982042.6129712011,0.0,3.141592653589793,3141592.6535897935,0,1,4.0,0,0,0,1,0
1,7,34.601386070251465,0.0010488033294677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4.0,0,0,0,0,0
1,7,34.60336422920227,0.001978158950805664,-1.0,1.0,1.4142135623730951,714.914017297303,361403.72693818813,2.356194490192345,2.356194490192345,1.6660799237129753,0,1,7.0,0,0,0,0,0
1,7,34.60431885719299,0.001,0.0,1.0,1.0,1000.0,285085.98270269705,1.5707963267948966,0.7853981633974483,0.7853973780000704,0,1,6.0,0,0,0,0,0
1,7,34.60529828071594,0.001,-1.0,0.0,1.0,1000.0,0.0,3.141592653589793,1.5707963267948966,1.5707947560001407,0,1,0.0,0,0,0,0,0
1,7,34.60737919807434,0.0020809173583984375,0.0,0.0,0.0,0.0,-480557.2868927589,0.0,3.141592653589793,3141592.6535897935,0,1,4.0,0,0,0,1,0
1,7,34.60832142829895,0.001,0.0,1.0,1.0,1000.0,1000000.0,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.61033391952515,0.002012491226196289,0.0,0.0,0.0,0.0,-496896.57623504323,0.0,1.5707963267948966,1570796.3267948967,0,1,4.0,0,0,0,0,0
1,7,34.61129283905029,0.001,-1.0,1.0,1.4142135623730951,1414.213562373095,1414213.562373095,2.356194490192345,2.356194490192345,1.6660799237129753,0,1,7.0,0,0,0,0,0
1,7,34.613354206085205,0.0020613670349121094,0.0,1.0,1.0,485.1149664584779,-450719.6341937384,1.5707963267948966,0.7853981633974483,0.7853973780000704,0,1,6.0,0,0,0,0,0
1,7,34.61538863182068,0.002034425735473633,-1.0,1.0,1.4142135623730951,695.1414041387229,103236.22731372347,2.356194490192345,0.7853981633974483,0.5553599745709917,0,1,7.0,0,0,0,0,0
1,7,34.616310358047485,0.001,0.0,0.0,0.0,0.0,-695141.4041387229,0.0,2.356194490192345,2356194.490192345,0,1,4.0,0,0,0,0,0
1,7,34.61733055114746,0.001020193099975586,0.0,1.0,1.0,980.2065903248423,960804.9597162532,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.61844778060913,0.0011172294616699219,-1.0,0.0,1.0,895.0712761416987,-76202.17431063078,3.141592653589793,1.5707963267948966,1.5707947560001407,0,1,0.0,0,0,0,0,0
1,7,34.61936378479004,0.001,-1.0,1.0,1.4142135623730951,1414.213562373095,519142.28623139637,2.356194490192345,0.7853981633974483,0.5553599745709917,0,1,7.0,0,0,0,0,0
1,7,34.62033438682556,0.001,0.0,0.0,0.0,0.0,-1414213.562373095,0.0,2.356194490192345,2356194.490192345,0,1,4.0,0,0,0,0,0
1,7,34.62129354476929,0.001,0.0,1.0,1.0,1000.0,1000000.0,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.62228441238403,0.001,-1.0,1.0,1.4142135623730951,1414.213562373095,414213.5623730951,2.356194490192345,0.7853981633974483,0.5553599745709917,0,1,7.0,0,0,0,0,0
1,7,34.62335705757141,0.0010726451873779297,0.0,0.0,0.0,0.0,-1318435.5637954483,0.0,2.356194490192345,2356194.490192345,0,1,4.0,0,0,0,0,0
1,7,34.62431025505066,0.001,0.0,1.0,1.0,1000.0,1000000.0,1.5707963267948966,1.5707963267948966,1.5707947560001407,0,1,6.0,0,0,0,0,0
1,7,34.62530994415283,0.001,-2.0,2.0,2.8284271247461903,2828.42712474619,1828427.1247461902,2.356194490192345,0.7853981633974483,0.27768008546016215,0,1,7.0,0,0,0,0,0
1,7,34.62627172470093,0.001,0.0,1.0,1.0,1000.0,-1828427.1247461902,1.5707963267948966,0.7853981633974483,0.7853973780000704,0,1,6.0,0,0,0,0,0
1,7,34.627270460128784,0.001,0.0,1.0,1.0,1000.0,0.0,1.5707963267948966,0.0,0.0,0,1,6.0,0,0,0,0,0
1,7,34.62846851348877,0.0011980533599853516,-1.0,0.0,1.0,834.6873631840796,-137984.36892488803,3.141592653589793,1.5707963267948966,1.5707947560001407,0,1,0.0,0,0,0,0,0
